time,proton_density_cm3,flow_speed_km_s,flow_pressure_npa,scalar_b_nt,bz_gsm_nt,proton_flux_cm2_s
2026-05-05 14:00:00,3.2,395.0,1.0,11.7,3.2,126400000.0
2026-05-05 15:00:00,3.6,389.0,1.09,11.5,3.2,140040000.0
2026-05-05 16:00:00,4.9,381.0,1.42,11.1,4.4,186690000.0
2026-05-05 17:00:00,5.8,379.0,1.67,10.7,5.6,219819999.99999997
2026-05-05 18:00:00,7.4,379.0,2.13,10.3,6.7,280460000.0
2026-05-05 19:00:00,7.8,376.0,2.21,10.0,6.7,293280000.0
2026-05-05 20:00:00,4.7,372.0,1.3,10.2,7.4,174840000.0
2026-05-05 21:00:00,4.0,366.0,1.07,10.1,8.5,146400000.0
2026-05-05 22:00:00,5.6,360.0,1.45,9.3,8.8,201599999.99999997
2026-05-05 23:00:00,5.4,354.0,1.35,9.1,9.0,191160000.0
2026-05-06 00:00:00,4.8,348.0,1.16,9.4,9.2,167040000.0
2026-05-06 01:00:00,5.6,346.0,1.34,9.1,8.7,193760000.0
2026-05-06 02:00:00,4.5,352.0,1.12,8.9,8.6,158400000.0
2026-05-06 03:00:00,6.2,357.0,1.58,8.1,7.9,221340000.0
2026-05-06 04:00:00,5.8,357.0,1.48,7.6,7.6,207060000.0
2026-05-06 05:00:00,7.0,357.0,1.78,6.3,5.8,249900000.0
2026-05-06 06:00:00,4.8,356.0,1.22,7.7,7.3,170880000.0
2026-05-06 07:00:00,5.0,350.0,1.22,7.3,6.8,175000000.0
2026-05-06 08:00:00,5.7,361.0,1.49,6.5,6.1,205770000.00000003
2026-05-06 09:00:00,4.0,368.0,1.08,7.3,6.6,147200000.0
2026-05-06 10:00:00,5.6,362.0,1.47,6.0,5.7,202719999.99999997
2026-05-06 11:00:00,5.7,359.0,1.47,5.8,5.5,204630000.0
2026-05-06 12:00:00,5.6,364.0,1.48,6.1,5.3,203840000.0
2026-05-06 13:00:00,5.3,358.0,1.36,6.4,5.3,189740000.0
2026-05-06 14:00:00,4.6,357.0,1.17,6.9,5.9,164219999.99999997
2026-05-06 15:00:00,4.6,363.0,1.21,6.6,6.0,166980000.0
2026-05-06 16:00:00,4.7,367.0,1.27,6.7,6.2,172490000.0
2026-05-06 17:00:00,5.1,378.0,1.46,6.9,6.7,192780000.0
2026-05-06 18:00:00,6.7,380.0,1.93,7.0,6.0,254600000.0
2026-05-06 19:00:00,7.4,375.0,2.08,6.5,5.8,277500000.0
2026-05-06 20:00:00,8.7,365.0,2.32,5.2,1.1,317549999.99999994
2026-05-06 21:00:00,8.4,370.0,2.3,5.3,1.6,310800000.0
2026-05-06 22:00:00,7.9,362.0,2.07,4.9,3.8,285980000.0
2026-05-06 23:00:00,7.0,375.0,1.97,6.3,5.0,262500000.0
2026-05-07 00:00:00,6.7,371.0,1.84,5.9,4.6,248570000.00000003
2026-05-07 01:00:00,6.8,362.0,1.78,4.8,3.4,246160000.0
2026-05-07 02:00:00,6.8,362.0,1.78,4.1,2.9,246160000.0
2026-05-07 03:00:00,6.8,355.0,1.71,4.4,3.9,241400000.0
2026-05-07 04:00:00,6.3,356.0,1.6,4.8,3.7,224279999.99999997
2026-05-07 05:00:00,6.1,343.0,1.44,4.7,2.4,209229999.99999997
2026-05-07 06:00:00,5.7,338.0,1.3,4.9,3.4,192660000.0
2026-05-07 07:00:00,5.6,336.0,1.26,5.1,3.0,188160000.0
2026-05-07 08:00:00,5.4,329.0,1.17,5.0,1.8,177660000.0
2026-05-07 09:00:00,5.5,328.0,1.18,5.0,1.9,180400000.0
2026-05-07 10:00:00,5.5,330.0,1.2,5.1,3.0,181500000.0
2026-05-07 11:00:00,8.0,337.0,1.82,5.3,2.4,269600000.0
2026-05-07 12:00:00,10.7,342.0,2.5,5.4,1.8,365939999.99999994
2026-05-07 13:00:00,12.5,344.0,2.96,5.5,1.6,430000000.0
2026-05-07 14:00:00,16.8,337.0,3.82,3.7,-0.8,566160000.0
2026-05-07 15:00:00,17.6,330.0,3.83,4.0,0.3,580800000.0000001
2026-05-07 16:00:00,31.8,352.0,7.88,7.7,1.3,1119360000.0
2026-05-07 17:00:00,40.6,381.0,11.79,14.2,9.5,1546860000.0
2026-05-07 18:00:00,36.7,384.0,10.82,15.4,11.7,1409280000.0
2026-05-07 19:00:00,17.2,406.0,5.67,18.3,4.6,698320000.0
2026-05-07 20:00:00,8.5,393.0,2.63,18.6,2.6,334050000.0
2026-05-07 21:00:00,9.1,393.0,2.81,18.2,0.5,357630000.0
2026-05-07 22:00:00,8.9,387.0,2.67,17.4,0.2,344430000.0
2026-05-07 23:00:00,10.7,396.0,3.36,15.9,0.8,423720000.0
2026-05-08 00:00:00,11.7,396.0,3.67,15.8,0.2,463320000.0
2026-05-08 01:00:00,12.3,401.0,3.96,18.0,6.1,493230000.0
2026-05-08 02:00:00,11.9,417.0,4.14,18.9,6.2,496230000.0
2026-05-08 03:00:00,10.2,409.0,3.41,18.6,11.2,417179999.99999994
2026-05-08 04:00:00,8.8,412.0,2.99,18.2,6.6,362560000.00000006
2026-05-08 05:00:00,8.6,407.0,2.85,18.1,9.1,350020000.0
2026-05-08 06:00:00,13.1,430.0,4.84,17.5,10.6,563300000.0
2026-05-08 07:00:00,17.5,429.0,6.44,15.0,7.8,750750000.0
2026-05-08 08:00:00,14.7,459.0,6.19,12.5,2.1,674729999.9999999
2026-05-08 09:00:00,8.3,501.0,4.17,14.0,0.0,415830000.0
2026-05-08 10:00:00,7.7,518.0,4.13,13.3,4.2,398860000.0
2026-05-08 11:00:00,7.8,549.0,4.7,9.0,3.9,428220000.0
2026-05-08 12:00:00,6.2,531.0,3.5,8.9,3.1,329220000.0
2026-05-08 13:00:00,5.2,540.0,3.03,8.5,1.7,280800000.0
2026-05-08 14:00:00,3.8,532.0,2.15,8.6,1.7,202160000.0
2026-05-08 15:00:00,4.2,523.0,2.3,6.0,-0.3,219660000.0
2026-05-08 16:00:00,4.7,550.0,2.84,4.2,-3.7,258500000.0
2026-05-08 17:00:00,4.7,547.0,2.81,4.6,-2.8,257090000.0
2026-05-08 18:00:00,4.6,544.0,2.72,4.4,1.0,250239999.99999997
2026-05-08 19:00:00,4.1,533.0,2.33,4.5,3.2,218529999.99999997
2026-05-08 20:00:00,4.6,534.0,2.62,4.1,-0.7,245639999.99999997
2026-05-08 21:00:00,4.4,541.0,2.58,4.6,-0.7,238040000.0
2026-05-08 22:00:00,4.0,543.0,2.36,4.9,1.5,217200000.0
2026-05-08 23:00:00,4.3,534.0,2.45,5.5,2.0,229619999.99999997
2026-05-09 00:00:00,4.3,531.0,2.42,4.9,0.5,228329999.99999997
2026-05-09 01:00:00,5.6,532.0,3.17,4.5,0.3,297920000.0
2026-05-09 02:00:00,6.1,527.0,3.39,4.6,-0.7,321470000.0
2026-05-09 03:00:00,5.7,530.0,3.2,5.1,0.5,302100000.0
2026-05-09 04:00:00,5.2,544.0,3.08,4.0,2.3,282880000.0
2026-05-09 05:00:00,4.4,535.0,2.52,4.5,1.9,235400000.0
2026-05-09 06:00:00,3.7,537.0,2.13,4.0,1.8,198690000.0
2026-05-09 07:00:00,3.0,525.0,1.65,3.9,3.1,157500000.0
2026-05-09 08:00:00,3.4,525.0,1.87,4.3,2.1,178500000.0
2026-05-09 09:00:00,3.1,520.0,1.68,2.4,0.8,161200000.0
2026-05-09 10:00:00,2.7,512.0,1.42,2.5,0.1,138240000.0
2026-05-09 11:00:00,2.5,515.0,1.33,3.0,1.4,128750000.0
2026-05-09 12:00:00,2.8,501.0,1.41,2.7,0.2,140280000.0
2026-05-09 13:00:00,2.8,486.0,1.32,2.3,0.1,136080000.0
2026-05-09 14:00:00,2.8,493.0,1.36,2.4,-0.6,138040000.0
2026-05-09 15:00:00,3.0,491.0,1.45,2.3,0.7,147300000.0
2026-05-09 16:00:00,3.0,485.0,1.41,3.0,-1.8,145500000.0
2026-05-09 17:00:00,3.0,484.0,1.41,2.2,0.3,145200000.0
2026-05-09 18:00:00,2.9,488.0,1.38,2.1,1.0,141520000.0
2026-05-09 19:00:00,2.4,493.0,1.17,3.1,0.7,118320000.0
2026-05-09 20:00:00,2.5,494.0,1.22,2.8,0.3,123500000.0
2026-05-09 21:00:00,2.6,484.0,1.22,2.1,0.5,125840000.00000001
2026-05-09 22:00:00,2.4,483.0,1.12,2.8,1.8,115920000.0
2026-05-09 23:00:00,2.1,475.0,0.95,3.0,1.9,99750000.0
2026-05-10 00:00:00,2.1,463.0,0.9,3.1,1.0,97230000.0
2026-05-10 01:00:00,2.3,462.0,0.98,3.1,0.9,106259999.99999999
2026-05-10 02:00:00,3.0,453.0,1.23,3.1,1.2,135900000.0
2026-05-10 03:00:00,2.8,456.0,1.16,3.4,1.5,127680000.0
2026-05-10 04:00:00,3.5,438.0,1.34,3.6,2.1,153300000.0
2026-05-10 05:00:00,4.6,442.0,1.8,4.1,0.4,203319999.99999997
2026-05-10 06:00:00,5.3,435.0,2.01,3.3,-0.3,230550000.0
2026-05-10 07:00:00,4.9,440.0,1.9,3.7,0.3,215600000.0
2026-05-10 08:00:00,4.8,434.0,1.81,4.1,0.2,208319999.99999997
2026-05-10 09:00:00,5.1,439.0,1.97,4.2,1.0,223889999.99999997
2026-05-10 10:00:00,4.7,433.0,1.76,4.4,0.4,203510000.0
2026-05-10 11:00:00,4.8,430.0,1.78,4.5,0.2,206400000.0
2026-05-10 12:00:00,5.1,413.0,1.74,4.3,1.0,210629999.99999997
2026-05-10 13:00:00,5.2,416.0,1.8,4.6,-0.6,216320000.00000003
2026-05-10 14:00:00,5.4,425.0,1.95,4.4,1.7,229500000.0
2026-05-10 15:00:00,5.5,420.0,1.94,4.9,0.9,231000000.0
2026-05-10 16:00:00,5.2,404.0,1.7,4.4,0.4,210080000.00000003
2026-05-10 17:00:00,5.6,389.0,1.69,4.5,1.2,217839999.99999997
2026-05-10 18:00:00,5.1,402.0,1.65,4.9,2.0,205019999.99999997
2026-05-10 19:00:00,5.2,403.0,1.69,5.5,2.5,209560000.0
2026-05-10 20:00:00,4.8,402.0,1.55,5.6,1.5,192960000.0
2026-05-10 21:00:00,5.4,395.0,1.69,5.4,0.3,213300000.0
2026-05-10 22:00:00,4.5,405.0,1.48,5.7,3.1,182250000.0
2026-05-10 23:00:00,3.9,404.0,1.27,6.2,3.0,157560000.0
2026-05-11 00:00:00,3.8,383.0,1.11,5.5,-1.3,145540000.0
2026-05-11 01:00:00,3.5,391.0,1.07,5.3,-1.3,136850000.0
2026-05-11 02:00:00,3.9,394.0,1.21,5.5,-0.0,153660000.0
2026-05-11 03:00:00,3.9,390.0,1.19,5.6,-0.2,152100000.0
2026-05-11 04:00:00,4.1,388.0,1.23,5.2,2.2,159080000.0
2026-05-11 05:00:00,4.6,385.0,1.36,5.1,2.4,177099999.99999997
2026-05-11 06:00:00,4.6,383.0,1.35,5.3,1.1,176180000.0
2026-05-11 07:00:00,5.3,364.0,1.4,5.1,-0.3,192920000.0
2026-05-11 08:00:00,5.1,380.0,1.47,5.5,1.0,193799999.99999997
2026-05-11 09:00:00,5.0,394.0,1.55,5.9,1.2,197000000.0
2026-05-11 10:00:00,5.5,383.0,1.61,6.0,-0.2,210650000.0
2026-05-11 11:00:00,5.5,394.0,1.71,6.0,2.2,216700000.0
2026-05-11 12:00:00,5.4,402.0,1.75,6.1,-0.9,217080000.00000003
2026-05-11 13:00:00,6.1,367.0,1.64,6.3,2.1,223869999.99999997
2026-05-11 14:00:00,5.1,371.0,1.4,6.6,-3.9,189210000.0
2026-05-11 15:00:00,4.7,374.0,1.31,6.2,-1.6,175780000.0
2026-05-11 16:00:00,5.0,385.0,1.48,6.2,-0.2,192500000.0
2026-05-11 17:00:00,4.7,382.0,1.37,6.2,1.8,179540000.0
2026-05-11 18:00:00,5.1,388.0,1.54,5.9,-0.7,197880000.0
2026-05-11 19:00:00,4.7,377.0,1.34,6.0,-0.0,177190000.0
2026-05-11 20:00:00,5.0,367.0,1.35,6.0,1.0,183500000.0
2026-05-11 21:00:00,5.0,359.0,1.29,5.9,2.2,179500000.0
2026-05-11 22:00:00,4.7,373.0,1.31,6.0,3.4,175310000.0
2026-05-11 23:00:00,4.7,380.0,1.36,5.9,2.7,178600000.0
2026-05-12 00:00:00,4.6,376.0,1.3,6.0,2.3,172960000.0
2026-05-12 01:00:00,4.7,368.0,1.27,5.9,3.5,172960000.0
2026-05-12 02:00:00,4.7,374.0,1.31,5.9,3.2,175780000.0
2026-05-12 03:00:00,4.9,364.0,1.3,5.6,1.9,178360000.0
2026-05-12 04:00:00,4.9,364.0,1.3,5.5,0.6,178360000.0
2026-05-12 05:00:00,4.8,365.0,1.28,5.7,3.1,175200000.0
2026-05-12 06:00:00,4.8,352.0,1.19,5.7,0.5,168960000.0
2026-05-12 07:00:00,4.6,362.0,1.21,5.6,-0.5,166519999.99999997
2026-05-12 08:00:00,4.7,357.0,1.2,5.5,2.0,167790000.0
2026-05-12 09:00:00,4.5,361.0,1.17,5.5,0.9,162450000.0
2026-05-12 10:00:00,4.4,362.0,1.15,5.7,-0.8,159280000.00000003
2026-05-12 11:00:00,4.5,366.0,1.21,5.6,-1.2,164700000.0
2026-05-12 12:00:00,4.7,371.0,1.29,5.3,-1.3,174370000.0
2026-05-12 13:00:00,4.3,356.0,1.09,5.0,-0.9,153080000.0
2026-05-12 14:00:00,4.0,341.0,0.93,5.1,0.2,136400000.0
2026-05-12 15:00:00,4.2,340.0,0.97,5.1,-2.0,142800000.0
2026-05-12 16:00:00,4.4,336.0,0.99,5.1,-1.0,147840000.0
2026-05-12 17:00:00,4.7,333.0,1.04,5.5,0.3,156510000.0
2026-05-12 18:00:00,4.8,337.0,1.09,5.5,1.8,161760000.0
2026-05-12 19:00:00,5.5,356.0,1.39,5.5,-1.2,195800000.0
2026-05-12 20:00:00,5.3,333.0,1.18,5.8,0.7,176490000.0
2026-05-12 21:00:00,5.6,327.0,1.2,6.2,-1.0,183119999.99999997
2026-05-12 22:00:00,5.6,326.0,1.19,6.2,0.1,182560000.0
2026-05-12 23:00:00,5.6,332.0,1.23,6.2,1.0,185919999.99999997
2026-05-13 00:00:00,6.5,355.0,1.64,6.3,2.8,230750000.0
2026-05-13 01:00:00,6.5,367.0,1.75,6.5,3.5,238550000.0
2026-05-13 02:00:00,6.8,355.0,1.71,6.7,2.4,241400000.0
2026-05-13 03:00:00,6.7,339.0,1.54,6.9,2.0,227130000.00000003
2026-05-13 04:00:00,6.7,347.0,1.61,6.9,1.5,232490000.0
2026-05-13 05:00:00,6.7,347.0,1.61,7.1,0.2,232490000.0
2026-05-13 06:00:00,5.6,342.0,1.31,7.4,0.9,191519999.99999997
2026-05-13 07:00:00,5.0,343.0,1.18,7.5,2.0,171500000.0
2026-05-13 08:00:00,5.4,339.0,1.24,8.0,3.0,183060000.0
2026-05-13 09:00:00,7.9,371.0,2.17,9.9,3.2,293090000.0
2026-05-13 10:00:00,9.6,387.0,2.88,10.6,2.2,371520000.0
2026-05-13 11:00:00,12.7,377.0,3.61,10.9,5.3,478789999.99999994
2026-05-13 12:00:00,10.5,389.0,3.18,11.8,8.7,408450000.0
2026-05-13 13:00:00,9.7,433.0,3.64,10.0,-3.5,420009999.99999994
2026-05-13 14:00:00,10.9,450.0,4.41,8.7,-1.5,490500000.0
2026-05-13 15:00:00,9.9,462.0,4.23,9.0,-5.3,457380000.0
2026-05-13 16:00:00,8.5,448.0,3.41,7.7,3.1,380800000.0
2026-05-13 17:00:00,6.8,474.0,3.06,7.2,3.7,322320000.0
2026-05-13 18:00:00,6.4,487.0,3.04,6.6,2.8,311680000.0
2026-05-13 19:00:00,7.5,489.0,3.59,6.3,-2.2,366750000.0
2026-05-13 20:00:00,7.6,474.0,3.42,7.1,2.6,360239999.99999994
2026-05-13 21:00:00,7.5,467.0,3.27,7.0,0.4,350250000.0
2026-05-13 22:00:00,7.4,467.0,3.23,6.7,-2.8,345580000.0
2026-05-13 23:00:00,6.5,455.0,2.69,6.9,-0.5,295750000.0
2026-05-14 00:00:00,6.5,452.0,2.66,6.7,-0.6,293800000.0
2026-05-14 01:00:00,6.3,455.0,2.61,6.4,-1.8,286650000.0
2026-05-14 02:00:00,6.3,449.0,2.54,6.4,-0.2,282870000.0
2026-05-14 03:00:00,5.7,457.0,2.38,6.9,-0.6,260490000.0
2026-05-14 04:00:00,5.9,448.0,2.37,6.7,3.1,264320000.00000003
2026-05-14 05:00:00,5.6,440.0,2.17,7.0,2.2,246400000.0
2026-05-14 06:00:00,5.4,435.0,2.04,7.2,2.4,234900000.0
2026-05-14 07:00:00,5.6,445.0,2.22,6.9,3.2,249200000.0
2026-05-14 08:00:00,5.9,443.0,2.32,6.2,2.5,261370000.00000003
2026-05-14 09:00:00,6.3,439.0,2.43,5.9,1.4,276570000.0
2026-05-14 10:00:00,6.2,427.0,2.26,5.5,1.5,264740000.0
2026-05-14 11:00:00,5.6,422.0,1.99,6.0,1.1,236319999.99999997
2026-05-14 12:00:00,5.7,417.0,1.98,5.8,-0.6,237690000.0
2026-05-14 13:00:00,6.5,412.0,2.21,5.3,2.5,267800000.0
2026-05-14 14:00:00,6.6,417.0,2.3,5.0,4.5,275220000.0
2026-05-14 15:00:00,6.8,412.0,2.31,4.8,3.7,280160000.0
2026-05-14 16:00:00,8.6,395.0,2.68,4.9,-0.1,339700000.0
2026-05-14 17:00:00,8.6,392.0,2.64,4.9,0.2,337120000.0
2026-05-14 18:00:00,7.9,393.0,2.44,4.7,1.8,310470000.0
2026-05-14 19:00:00,8.4,395.0,2.62,4.4,2.1,331800000.0
2026-05-14 20:00:00,11.1,379.0,3.19,4.2,2.4,420689999.99999994
2026-05-14 21:00:00,10.9,376.0,3.08,4.2,2.7,409840000.00000006
2026-05-14 22:00:00,10.0,392.0,3.07,4.1,-0.9,392000000.0
2026-05-14 23:00:00,8.1,396.0,2.54,5.1,-2.5,320760000.0
2026-05-15 00:00:00,9.2,400.0,2.94,5.9,-1.7,367999999.99999994
2026-05-15 01:00:00,9.7,403.0,3.15,6.8,2.0,390910000.0
2026-05-15 02:00:00,9.7,405.0,3.18,7.1,2.5,392849999.99999994
2026-05-15 03:00:00,11.3,409.0,3.78,8.9,4.6,462170000.00000006
2026-05-15 04:00:00,14.4,401.0,4.63,9.7,-0.2,577440000.0
2026-05-15 05:00:00,15.4,400.0,4.93,9.6,-0.8,616000000.0
2026-05-15 06:00:00,20.0,408.0,6.66,8.5,-0.4,816000000.0
2026-05-15 07:00:00,43.0,433.0,16.12,7.1,-0.1,1861900000.0
2026-05-15 08:00:00,19.4,442.0,7.58,11.3,7.1,857479999.9999999
2026-05-15 09:00:00,11.9,457.0,4.97,11.9,4.6,543830000.0
2026-05-15 10:00:00,10.6,491.0,5.11,12.0,0.3,520459999.99999994
2026-05-15 11:00:00,10.5,556.0,6.49,8.3,-3.8,583800000.0
2026-05-15 12:00:00,9.4,567.0,6.04,11.6,-1.7,532980000.0
2026-05-15 13:00:00,8.0,582.0,5.42,12.0,-2.7,465600000.0
2026-05-15 14:00:00,6.9,589.0,4.79,13.3,-2.6,406410000.00000006
2026-05-15 15:00:00,7.6,618.0,5.81,13.7,2.2,469680000.0
2026-05-15 16:00:00,8.6,610.0,6.4,15.6,-1.4,524600000.0
2026-05-15 17:00:00,8.5,646.0,7.09,13.6,-0.9,549100000.0
2026-05-15 18:00:00,6.9,672.0,6.23,10.8,-2.7,463680000.0
2026-05-15 19:00:00,7.6,691.0,7.26,10.6,-2.9,525159999.99999994
2026-05-15 20:00:00,8.1,648.0,6.8,11.3,-3.4,524880000.0
2026-05-15 21:00:00,7.9,637.0,6.41,12.4,-6.8,503230000.0
2026-05-15 22:00:00,7.0,626.0,5.49,14.1,-1.7,438200000.0
2026-05-15 23:00:00,8.1,712.0,8.21,9.5,-2.6,576720000.0
2026-05-16 00:00:00,6.3,737.0,6.84,7.2,-1.1,464309999.99999994
2026-05-16 01:00:00,5.3,751.0,5.98,7.8,-4.1,398030000.0
2026-05-16 02:00:00,5.0,725.0,5.26,7.7,2.0,362500000.0
2026-05-16 03:00:00,4.9,708.0,4.91,7.4,-0.7,346920000.0
2026-05-16 04:00:00,3.9,747.0,4.35,7.9,-0.8,291330000.0
2026-05-16 05:00:00,4.0,701.0,3.93,7.3,-4.5,280400000.0
2026-05-16 06:00:00,4.0,661.0,3.5,8.4,-1.8,264400000.0
2026-05-16 07:00:00,3.9,667.0,3.47,8.2,-3.1,260129999.99999997
2026-05-16 08:00:00,4.1,652.0,3.49,7.8,-1.1,267319999.99999997
2026-05-16 09:00:00,4.5,640.0,3.69,8.0,-1.0,288000000.0
2026-05-16 10:00:00,3.0,626.0,2.35,6.6,-1.1,187800000.0
2026-05-16 11:00:00,2.6,648.0,2.18,5.4,1.7,168480000.0
2026-05-16 12:00:00,2.5,653.0,2.13,5.4,-0.6,163250000.0
2026-05-16 13:00:00,2.3,639.0,1.88,5.3,-1.3,146969999.99999997
2026-05-16 14:00:00,2.4,658.0,2.08,5.4,-0.2,157920000.0
2026-05-16 15:00:00,2.6,669.0,2.33,5.3,-2.5,173940000.0
2026-05-16 16:00:00,2.7,675.0,2.46,5.1,-3.4,182250000.00000003
2026-05-16 17:00:00,2.6,678.0,2.39,4.5,0.2,176280000.0
2026-05-16 18:00:00,2.7,670.0,2.42,4.4,-1.1,180900000.00000003
2026-05-16 19:00:00,2.9,658.0,2.51,5.0,-2.2,190820000.0
2026-05-16 20:00:00,2.9,657.0,2.5,4.6,1.0,190530000.0
2026-05-16 21:00:00,2.4,682.0,2.23,4.2,-0.6,163680000.0
2026-05-16 22:00:00,2.5,665.0,2.21,4.5,1.5,166250000.0
2026-05-16 23:00:00,2.2,645.0,1.83,4.5,0.9,141900000.00000003
2026-05-17 00:00:00,2.0,636.0,1.62,4.5,0.7,127200000.0
2026-05-17 01:00:00,1.8,618.0,1.37,4.7,-0.6,111240000.00000001
2026-05-17 02:00:00,1.8,614.0,1.36,4.7,-0.6,110520000.0
2026-05-17 03:00:00,1.8,634.0,1.45,4.5,-0.6,114120000.0
2026-05-17 04:00:00,1.7,638.0,1.38,4.6,-0.5,108459999.99999999
2026-05-17 05:00:00,2.0,650.0,1.69,4.4,0.5,130000000.0
2026-05-17 06:00:00,2.2,655.0,1.89,4.0,-1.0,144100000.00000003
2026-05-17 07:00:00,2.2,657.0,1.9,4.1,-2.1,144540000.0
2026-05-17 08:00:00,2.2,645.0,1.83,4.2,-1.7,141900000.00000003
2026-05-17 09:00:00,1.9,642.0,1.57,4.2,-1.5,121980000.0
2026-05-17 10:00:00,2.1,634.0,1.69,3.9,-1.7,133140000.00000001
2026-05-17 11:00:00,2.1,643.0,1.74,3.3,-0.6,135030000.0
2026-05-17 12:00:00,2.4,642.0,1.98,3.5,-1.3,154080000.0
2026-05-17 13:00:00,2.6,635.0,2.1,3.4,0.2,165100000.0
2026-05-17 14:00:00,2.6,626.0,2.04,3.7,-1.2,162760000.0
2026-05-17 15:00:00,2.5,619.0,1.92,3.7,-0.3,154750000.0
2026-05-17 16:00:00,2.6,611.0,1.94,3.8,-0.2,158860000.0
2026-05-17 17:00:00,2.3,620.0,1.77,3.4,-2.3,142600000.0
2026-05-17 18:00:00,2.6,584.0,1.77,3.5,-0.3,151840000.0
2026-05-17 19:00:00,2.3,567.0,1.48,4.1,0.7,130409999.99999999
2026-05-17 20:00:00,2.8,562.0,1.77,4.0,0.6,157360000.0
2026-05-17 21:00:00,2.5,562.0,1.58,3.8,1.4,140500000.0
2026-05-17 22:00:00,2.8,553.0,1.71,4.2,1.8,154840000.0
2026-05-17 23:00:00,2.8,559.0,1.75,4.1,2.0,156519999.99999997
2026-05-18 00:00:00,2.9,544.0,1.72,4.1,0.5,157760000.0
2026-05-18 01:00:00,2.4,531.0,1.35,4.2,0.1,127439999.99999999
2026-05-18 02:00:00,2.6,546.0,1.55,4.4,2.2,141960000.0
2026-05-18 03:00:00,2.4,527.0,1.33,4.1,0.0,126480000.0
2026-05-18 04:00:00,2.6,541.0,1.52,4.2,-0.3,140660000.0
2026-05-18 05:00:00,2.9,542.0,1.7,4.2,-0.7,157180000.0
2026-05-18 06:00:00,2.9,533.0,1.65,4.4,-0.3,154570000.0
2026-05-18 07:00:00,3.0,536.0,1.72,4.5,-1.2,160800000.0
2026-05-18 08:00:00,2.8,531.0,1.58,4.3,-1.7,148680000.0
2026-05-18 09:00:00,3.0,541.0,1.76,4.0,-1.6,162300000.0
2026-05-18 10:00:00,3.2,536.0,1.84,3.8,0.8,171520000.0
2026-05-18 11:00:00,3.0,541.0,1.76,4.1,-2.3,162300000.0
2026-05-18 12:00:00,3.1,551.0,1.88,4.3,-0.9,170810000.0
2026-05-18 13:00:00,2.8,549.0,1.69,4.6,-3.9,153719999.99999997
2026-05-18 14:00:00,3.2,527.0,1.78,4.2,-0.3,168640000.0
2026-05-18 15:00:00,3.3,538.0,1.91,4.0,-0.4,177540000.0
2026-05-18 16:00:00,3.3,544.0,1.95,4.1,2.5,179519999.99999997
2026-05-18 17:00:00,3.2,540.0,1.87,3.9,2.4,172800000.0
2026-05-18 18:00:00,3.4,527.0,1.89,4.2,0.2,179180000.0
2026-05-18 19:00:00,3.0,532.0,1.7,4.2,-2.5,159600000.0
2026-05-18 20:00:00,2.9,538.0,1.68,4.7,-2.9,156020000.0
2026-05-18 21:00:00,2.9,534.0,1.65,4.7,-2.9,154860000.0
2026-05-18 22:00:00,3.0,527.0,1.67,4.5,3.1,158100000.0
2026-05-18 23:00:00,3.0,518.0,1.61,4.2,2.7,155400000.0
2026-05-19 00:00:00,3.0,526.0,1.66,4.2,2.7,157800000.0
2026-05-19 01:00:00,3.1,521.0,1.68,4.4,1.5,161510000.0
2026-05-19 02:00:00,3.6,517.0,1.92,5.0,0.5,186120000.0
2026-05-19 03:00:00,3.0,518.0,1.61,4.8,-2.0,155400000.0
2026-05-19 04:00:00,3.2,536.0,1.84,4.9,-4.0,171520000.0
2026-05-19 05:00:00,2.9,520.0,1.57,4.6,-2.7,150800000.0
2026-05-19 06:00:00,3.2,523.0,1.75,4.5,-1.8,167360000.0
2026-05-19 07:00:00,5.0,574.0,3.29,5.4,-2.8,287000000.0
2026-05-19 08:00:00,6.6,606.0,4.85,6.7,-0.8,399960000.0
2026-05-19 09:00:00,6.2,601.0,4.48,6.3,-3.6,372620000.0
2026-05-19 10:00:00,5.9,603.0,4.29,5.8,-2.9,355770000.0
2026-05-19 11:00:00,4.6,592.0,3.22,7.0,-3.7,272320000.0
2026-05-19 12:00:00,5.3,561.0,3.34,6.1,-1.4,297330000.0
2026-05-19 13:00:00,4.3,568.0,2.77,7.4,-5.6,244240000.0
2026-05-19 14:00:00,4.1,542.0,2.41,7.3,-4.8,222219999.99999997
2026-05-19 15:00:00,3.7,532.0,2.09,6.9,-4.8,196840000.0
2026-05-19 16:00:00,3.6,522.0,1.96,6.6,-2.7,187920000.0
2026-05-19 17:00:00,3.8,524.0,2.09,6.3,-4.1,199119999.99999997
2026-05-19 18:00:00,3.9,517.0,2.08,5.9,-2.6,201630000.0
2026-05-19 19:00:00,3.9,511.0,2.04,5.7,-0.7,199290000.0
2026-05-19 20:00:00,3.8,508.0,1.96,5.6,-0.7,193040000.0
2026-05-19 21:00:00,3.7,504.0,1.88,5.7,-0.4,186480000.00000003
2026-05-19 22:00:00,3.7,499.0,1.84,6.0,-0.2,184630000.00000003
2026-05-19 23:00:00,3.7,501.0,1.86,5.9,0.2,185370000.0
2026-05-20 00:00:00,4.1,507.0,2.11,6.4,-1.6,207869999.99999997
2026-05-20 01:00:00,4.4,521.0,2.39,6.7,-3.4,229240000.0
2026-05-20 02:00:00,4.1,518.0,2.2,6.6,-3.3,212379999.99999997
